kd_obat,product_type,revenue,total_qty,avg_margin_pct,transaction_count
R-0870,Branded,69630.0,10.0,37.5,1
AI-0820,Generic,51426333.75,13.0,37.5,6
R-1834,Branded,6736.625,17.0,36.68384879725085,7
AI-1460,Generic,1844480.6150000002,212.0,21.742161971557657,209
R-1069,Branded,519259.0,103.0,37.16539634146342,16
R-2137,Branded,203126.375,2.0,37.50024849247896,2
R-0056,Branded,1752091.875,11064.0,37.32298938898416,639
R-0040,Branded,936975.6,28.0,26.4789640051042,28
AI-1385,Generic,215600.0,14.0,37.5,5
AI-1483,Generic,12750001.0,4.0,37.5,4
R-2127,Branded,17820.0,10.0,32.0,1
R-0852,Branded,47808.0,3.0,37.49784296807593,1
AI-0341,Generic,25497.5,225.0,26.884920634920636,28
R-1409,Branded,2582779.0,1803.0,35.665601068678555,102
R-1572,Branded,735110.75,22.0,31.999268863326186,22
AI-1233,Generic,3553000.0,19.0,37.5,19
AI-1576,Generic,2998135.0,69.0,35.68376740026346,41
R-4498,Branded,8387.25,2.0,37.49285714285714,2
AI-1605,Generic,1992711.0,31.0,37.49946524064171,11
R-0188,Branded,53350.0,1.0,20.99975051597832,1
AI-1297,Generic,13697898.425000003,220.0,36.286355444223354,83
AI-0590,Generic,2022276.8600000003,7367.0,34.52945612798721,1161
AI-1009,Generic,3615331.375,10159.0,35.310756721111936,1337
R-4334,Branded,360209.5,20.0,33.62123534660848,20
R-2179,Branded,479475.0,25.0,34.5464775198503,21
R-2852,Branded,19938.0,1.0,37.50344827586207,1
R-0646,Branded,115549.0,718.0,37.46091307066917,41
R-1658,Branded,11929024.245000001,2714.0,30.942707372890577,252
R-0709,Branded,777480.0,4.0,32.0,2
R-0450,Branded,433499.30500000005,812.0,36.22798684691268,112
R-5136,Branded,120890.0,314.0,10.0,34
AI-1590,Generic,157161.0,21.0,36.587807097361235,12
AI-0389,Generic,3144699.1899999985,13643.5,34.196029000303824,1849
R-1574,Branded,556056.6,35.0,36.125,4
AI-1393,Generic,1963978.12,378.0,33.07867186029336,53
AI-0556,Generic,877068.0,398.0,34.829200139713585,35
R-3753,Branded,97902.0,5.0,34.20275862068966,5
R-0244,Branded,888758.8,86.0,30.42785995857576,14
R-1547,Branded,1458987.2,18.0,32.916964963662004,18
R-2264,Branded,305971.2,1460.0,24.251572327044027,3
R-4740,Branded,309925.0,2.0,34.75,2
R-4894,Branded,5189535.000000001,4823.0,27.419789431665084,98
R-3249,Branded,390220.875,4.0,33.375,4
R-4985,Branded,473000.0,2.0,10.0,1
R-4343,Branded,25740.0,3.0,32.0,3
AI-0190,Generic,652803605.8199999,160495.0,36.0910999509854,8509
AI-1457,Generic,2072162.0,32.0,36.32644736842106,16
R-5246,Branded,258630.0,185.0,37.46312684365782,9
R-0344,Branded,5061069.625,58.0,33.350909705694924,57
R-4804,Branded,961418.725,302.0,37.181994342443495,102
R-2180,Branded,4730153.52,110.0,36.09998800012,110
R-1600,Branded,3175569.56,198.0,36.611826975108215,192
R-2674,Branded,736739.0,14.0,32.78555976459703,14
R-1831,Branded,280028.95,327.0,36.130023265470975,25
AI-0049,Generic,1231579.1300000004,341.0,35.242338349481194,336
AI-1132,Generic,1103253.6,12707.0,35.72348484848485,330
R-1481,Branded,405772.125,136.0,37.48361013986014,16
AI-1392,Generic,1902903.44,631.0,30.724658032731824,82
R-5283,Branded,2097360.0,1176.0,37.34412955465587,57
R-3843,Branded,7140.0,17.0,25.0,14
R-1838,Branded,1098729.89,159.5,35.01536851518306,129
AI-1544,Generic,787517.6799999999,5389.0,32.90627542883191,539
R-2589,Branded,6204973.0,501.0,34.79795446082608,57
R-4784,Branded,522900.0,20.0,32.27272727272727,11
AI-0837,Generic,5448079.755000001,18011.0,32.08524848545561,1905
R-2703,Branded,202151.12000000002,399.5,30.01786349093494,58
R-4980,Branded,965800.0,2.0,10.0,1
AI-0213,Generic,248072.035,17.0,33.76544731010013,17
AI-0719,Generic,3042068.6,3121.0,34.33102200353332,339
R-1887,Branded,43982.4,11.0,20.000000000000004,1
R-3433,Branded,2362170.02,308.0,35.906231317993374,287
R-0839,Branded,36154835.0,1167.0,35.0612491373361,147
R-2730,Branded,4652502.0,26.0,37.499917658877195,9
R-1321,Branded,18612.0,18.0,37.5,3
R-0313,Branded,4341932.154999999,133.73000000000002,36.28274629136549,275
AI-0143,Generic,45038135.74,483.0,35.59325076827961,448
R-1541,Branded,1847364.0,51.0,33.29425890014125,51
R-5011,Branded,19536.0,3.0,35.666666666666664,3
AI-0091,Generic,5959790.684999997,6200.0,32.31761119202809,1019
AI-0095,Generic,1583706.13,2916.0,35.43713544230912,293
R-1848,Branded,6500.0,1.0,37.50793314998942,1
AI-0083,Generic,208565.7,1521.0,29.635441061670562,122
AI-0406,Generic,148531250.415,133644.0,35.14630321478042,3030
R-0512,Branded,253061.0,24.0,35.66601899827288,12
R-4881,Branded,1991948.65,122.0,35.4160468104598,41
R-5215,Branded,58428.0,78.0,35.91080617495712,53
R-2475,Branded,2145000.0,6.0,37.5,2
R-1053,Branded,41293227.0,108.0,27.111095226131578,27
AI-0771,Generic,87978821.60499999,132449.0,34.41886206829279,19521
R-1580,Branded,1932960.115,443.0,35.186608015640275,31
AI-0618,Generic,1740193497.0,71.0,37.499999841967046,71
R-4553,Branded,269579.45,372.0,35.703299708317715,190
R-1117,Branded,63016.05,1175.0,36.80232558139535,84
AI-0360,Generic,28354.28,262.5,29.99163449163449,37
R-2761,Branded,217342.05500000002,310.0,35.5826174388674,240
R-0687,Branded,235346.45,100.0,29.776877687768778,11
R-5036,Branded,703863.0,6.0,33.83351147545181,6
AI-0307,Generic,1058083.055,2814.0,36.86570296656135,233
AI-1549,Generic,5291274.875,17301.0,32.996133009647636,782
R-0196,Branded,449108.0,29.0,24.666666666666668,3
AI-1031,Generic,4978331.95,692.0,34.237019109564876,275
R-2823,Branded,5081300.0,106.0,36.83050847457627,59
R-1853,Branded,133703.4,6.0,29.526957464101873,6
AI-0430,Generic,4791143.5,3895.0,35.806554262475615,407
R-4781,Branded,4092.0,5.0,35.666666666666664,3
AI-1360,Generic,1826201.725,604.0,35.64945367459961,165
R-1110,Branded,9969960.0,24.0,33.145833333333336,24
R-4696,Branded,143970.25,23.0,25.954315886134065,22
R-1438,Branded,513647.67500000005,17.05,26.806018904642755,18
R-1043,Branded,6445200.0,700.0,54.66226627028409,28
R-3630,Branded,318040.0,10.0,37.50108084738435,10
AI-1442,Generic,69786.55,15.0,34.583333333333336,6
R-5173,Branded,343998.0,4.0,27.87518796992481,4
R-2354,Branded,7766760.0,2142.0,37.203112203112205,74
R-0331,Branded,3126.0,3.0,37.46701846965699,1
AI-0661,Generic,562127.91,2595.5,32.84668170884072,329
R-0404,Branded,721242.0,19.0,34.062412652234684,16
R-0826,Branded,622203.4500000001,11.0,33.65,10
AI-0711,Generic,13013362.899999999,1054.0,34.86054361577542,420
AI-0457,Generic,3027024.0,24.0,37.5,1
AI-0583,Generic,21373402.89,13364.0,33.72831507629,431
R-0688,Branded,41029.750415,24.0,35.66966642668587,3
R-1092,Branded,24532684.240000002,377.0,33.99535523158025,377
R-3212,Branded,3249399.05,1519.0,40.80789835662057,38
R-5301,Branded,114030.0,30.0,37.51808972503618,1
AI-0260,Generic,6559661.35,606.0,31.890920719553012,94
R-3331,Branded,893750.0,1.0,37.5,1
AI-0951,Generic,2206202.5,3563.0,32.478420168196195,309
AI-0962,Generic,1438145.305,453.0,33.57122288443401,42
R-1228,Branded,94275259.04,11517.0,29.397757082977385,150
R-0169,Branded,15611376.169999998,60.0,36.40005116091261,25
AI-1349,Generic,2154354.05,4944.0,35.89164784459346,146
R-0971,Branded,1510500.0,750.0,37.47440273037543,11
AI-1197,Generic,1230496.9449999998,15957.0,32.23472002963387,2615
R-0224,Branded,1280388.4,321.0,34.97860436347278,24
AI-0059,Generic,172500.0,3.0,37.50059782868621,1
R-1244,Branded,269977.125,81.0,36.779446044151925,15
AI-1028,Generic,39367012.447,57740.0,35.92478206686225,5081
R-2495,Branded,2919693.7800000003,1161.0,35.51258176061327,127
R-5256,Branded,3910772.0,337.0,36.88915094339623,18
R-5119,Branded,726000.0,5.0,10.0,4
R-4520,Branded,82885.0,3.0,35.666666666666664,3
AI-0633,Generic,5264534.125,10.0,34.35715867577572,7
R-4800,Branded,178200.0,1.0,32.0,1
AI-0377,Generic,70086.0,2.0,37.49901906929294,1
R-5242,Branded,242520.0,1.29,10.00005851066942,26
R-2970,Branded,80521.32,3.0,31.999999999999996,3
R-3094,Branded,385110.0,240.0,37.5,4
AI-0648,Generic,1607693.2799999998,216.0,34.18514523807624,144
R-0233,Branded,895565.26,30.0,32.91607114115565,30
R-3744,Branded,50007.5,6.0,31.667983149025805,6
R-1434,Branded,137637.5,13.0,37.5,2
R-0635,Branded,391611.28749999986,9307.25,35.21705030429857,1159
AI-0504,Generic,1787805.0,93.0,35.53223463912534,28
R-0774,Branded,143608.0,619.0,37.278106508875744,13
R-0212,Branded,190832.25,66.0,36.38888888888889,5
R-1091,Branded,28240650.355,4236.0,35.35319367536992,801
R-3238,Branded,343835.0,50.0,29.2534983853606,4
R-0198,Branded,1531082.89284,3445.0,37.309703427105575,349
R-2122,Branded,530707.0,1001.0,37.161167166621205,95
AI-0044,Generic,321000.0,107.0,37.48854262144822,8
R-4733,Branded,45342.0,3.0,37.5,1
AI-0183,Generic,1214534.2,2497.0,48.98725898241742,193
R-3232,Branded,125400.0,2.0,32.0,2
R-0808,Branded,1227930.0,328.0,32.855555555555554,45
R-1432,Branded,17799516.0,1855.0,34.83318756073859,490
R-4937,Branded,27960.24,1.0,32.00000000000001,1
R-1858,Branded,23246.0000625,7.0,37.51293995859213,6
R-3257,Branded,99000.0,18.0,37.5,6
R-0540,Branded,797327.0,41.0,20.999253359880537,3
AI-0010,Generic,23760.0,30.0,20.0,1
AI-0576,Generic,4565214.8,2422.0,34.6096204018762,63
R-5037,Branded,692160.24,120.0,31.55859430790823,80
R-4745,Branded,693780.725,4.0,30.625,4
R-0194,Branded,4277448.5,145.0,35.473223077728896,144
R-0356,Branded,747450.25,134.0,36.794962476011165,47
AI-0875,Generic,1460737.15,6880.5,34.00009563382488,761
R-1300,Branded,3599707.0,253.0,36.36954686180692,34
R-1997,Branded,1246198.3599999999,42.0,32.78513994745185,42
AI-0138,Generic,846450.0,342.0,37.5,11
R-2380,Branded,1101782.15,207.0,32.45704713885223,12
R-2949,Branded,2324351.25,245.0,31.165827383927574,39
AI-0011,Generic,414360.0,938.0,54.02128104122183,28
AI-0365,Generic,206316.0,153.0,23.0,4
R-4737,Branded,47520.0,15.0,32.0,1
R-0150,Branded,1134660.0,45.0,26.49807178878671,2
R-2125,Branded,51823719.44,5695.5,25.320235167120764,454
AI-0315,Generic,1438546.5,177.0,35.14582524323861,7
R-4255,Branded,772291.0,9.0,35.055103175307394,9
R-4821,Branded,17160000.0,6.0,10.0,3
AI-1265,Generic,6231025.300000002,1271.0,33.23530161111333,512
AI-1532,Generic,26670721.375,3081.0,28.68835984452778,352
R-0291,Branded,846395.0,80.0,35.78125,16
R-1471,Branded,1257064.0,5887.0,36.5025161754134,107
R-2803,Branded,31890.0,1.0,32.00049670930088,1
R-4718,Branded,432615.275,1303.0,28.02122182317819,103
R-4201,Branded,130790.0,135.0,36.28677014042867,123
AI-0725,Generic,510527.975,712.0,32.59451674845317,43
AI-1288,Generic,152081.0,39.0,24.8163082437276,36
R-0262,Branded,320637.5,14.0,37.10806625641851,14
AI-1034,Generic,5576165.045,835.0,33.233743347548746,306
AI-1389,Generic,6316026.9,218.0,35.09737667986167,217
R-5218,Branded,10500.0,3.0,9.993714644877436,3
R-0142,Branded,276411.26,103.0,33.65879901427847,10
AI-1193,Generic,62945143.0,509.0,33.87643886339853,123
R-3929,Branded,916136.0,4.0,15.0,4
R-2159,Branded,1278648.75,14.0,33.57147717438826,14
AI-0506,Generic,629340.5,26.0,29.8851891293939,26
AI-1459,Generic,731638.0,4.0,37.50012089889353,4
R-1192,Branded,4192384.0,303.0,37.209164677129145,113
AI-1040,Generic,165150.875,50.0,34.04035802336799,19
R-2815,Branded,137104.0,64.0,33.57142857142857,7
AI-0346,Generic,2294924.375,635.0,37.0169144495355,35
R-4814,Branded,68491.0,247.0,12.740384615384613,8
R-3736,Branded,2387375.0,26.0,37.499978502218,26
R-5145,Branded,1231568.44,377.0,30.362759779392967,44
AI-1316,Generic,2070766.5,772.0,36.19781802796471,26
R-1472,Branded,214179.95,20.0,34.44512753254915,9
R-4543,Branded,69959.64,2.0,26.50014465499783,2
R-0396,Branded,887547.4,22.0,33.7042001958353,22
AI-0337,Generic,53446200.690000005,8093.0,31.867996440921555,345
R-1692,Branded,44910.0,10.0,37.507654623392526,1
R-1116,Branded,39784444.680000015,2019.0,35.39372198181267,772
AI-0301,Generic,1238750.0,251.0,36.40432621710155,39
AI-0650,Generic,5667459.220000001,1446.0,35.06752866507372,203
R-4395,Branded,33754160.0,562.0,36.471296296296295,540
AI-0187,Generic,43758108.63999999,6255.0,33.835373094939634,368
R-1788,Branded,462448.8,30.0,31.999999999999996,1
AI-0102,Generic,3588776.38,3552.0,34.666944024226595,648
R-3202,Branded,986170.0,232.0,32.68470794259087,8
AI-0982,Generic,290644725.87,2416.0,33.64841330052834,791
R-3036,Branded,53300.345,4.0,33.378591303222464,4
R-0437,Branded,38115.7,79.0,35.196566703655805,15
AI-0500,Generic,30620959.339999996,31304.0,29.982159167450913,1770
R-4878,Branded,63102.6,18.0,10.0,3
R-0057,Branded,2233301.68,454.0,32.25492955992078,43
R-2216,Branded,10644885.48,638.0,36.308723921369406,254
R-2351,Branded,45145.2,36.0,30.434523809523814,7
R-4535,Branded,627000.0,1.0,37.5,1
R-0247,Branded,5220300.2,395.0,33.89314605298826,28
R-4690,Branded,1032770.0,125.0,32.786813186813184,7
AI-0180,Generic,1936975.5,2967.0,34.01156462585032,147
R-4778,Branded,510206.125,16.0,37.50121275494804,4
R-3211,Branded,220000.0,2.0,37.5,1
R-2362,Branded,4125148.586000002,5194.0,31.969620800871997,674
AI-1371,Generic,2718520.075,95.0,35.1001774269204,95
R-3582,Branded,8003122.5,73.0,35.76695364519275,73
R-1356,Branded,631710.0,30.0,37.501632493143525,1
R-1419,Branded,161700.0,40.0,34.75,2
R-3051,Branded,940679.3600000001,1685.0,32.302987861811395,221
R-4719,Branded,8250.0,1.0,37.5,1
AI-0447,Generic,1004582.995,111.0,34.31747546194395,105
AI-0720,Generic,4304828.234999999,833.0,35.23216276477146,156
AI-1321,Generic,2735454.36,1.0,2.0017115542590616,1
R-2409,Branded,962500.0,10.0,37.5,4
R-0384,Branded,312482.0,11.0,35.5000681988679,11
R-3190,Branded,54978.0,1.0,32.0,1
R-5087,Branded,1443622.0,15.0,31.536373401035057,14
R-5129,Branded,12977250.0,3.0,21.0,3
AI-0854,Generic,326103.125,1332.0,32.87330555260975,30
R-4991,Branded,12001.0,2.0,15.505143193658965,2
R-0428,Branded,185824.275,592.0,29.937845286793127,32
AI-0772,Generic,106518455.75499997,830.0,32.72842750490561,548
R-2720,Branded,2218662.0,139.0,37.07793565940367,13
R-3406,Branded,142680.0,9.0,32.111111111111114,9
AI-0164,Generic,287253599.705,201.0,36.451130297305966,133
AI-0508,Generic,2429208.5,25.0,32.27480725623583,20
R-2496,Branded,1677949.5,52.0,36.12473780580845,52
AI-0431,Generic,678463.3,255.0,28.669191442063394,62
R-1706,Branded,271793.4,205.0,24.41849921903242,8
AI-0910,Generic,10681046.83,465.0,33.24078415859415,144
AI-1440,Generic,2969122.45,48.0,36.01105882352941,25
R-3366,Branded,24862080.5,161.0,35.38336003051106,60
R-5338,Branded,125000.0,1.0,37.5001375001375,1
R-5308,Branded,397500.0,30.0,37.505188875051886,1
R-4100,Branded,24888.0,1.0,37.50276243093922,1
R-2250,Branded,91434.0,7.0,37.49473684210526,3
R-4921,Branded,1907835.0,93.0,23.750425942753292,8
R-4854,Branded,533560.0,1405.0,10.841004950208859,18
R-2000,Branded,5451252.109999999,160.0,34.282158784239165,159
R-2692,Branded,150079.0,1.0,37.500458093597686,1
R-1443,Branded,986097.0,13.0,29.707824637705972,12
R-1086,Branded,196637.4,30.0,17.824555096171128,2
R-0755,Branded,169776.16,687.0,34.060438814638125,231
R-3589,Branded,83999.52,1.0,32.00000000000001,1
AI-0652,Generic,22927729.8,3699.0,32.790960568272,144
R-4960,Branded,16698.0,1.0,10.0,1
R-2694,Branded,29239113.45,2502.0,36.304241675970765,649
R-0307,Branded,781473.7,95.0,34.079810945288685,94
R-5051,Branded,62717.0,173.0,30.274725274725274,26
R-0761,Branded,320905.5,13.0,32.84564856208143,13
R-0078,Branded,15610419.5,1865.0,33.76803053435113,131
AI-0539,Generic,128932734.9,1915.0,34.094679082899276,727
AI-1086,Generic,11360.0,20.0,32.093023255813954,1
R-1023,Branded,163158.2802,1358.0,35.93296910237873,99
R-3537,Branded,1815.0,1.0,21.0,1
AI-0366,Generic,2044133.5,3539.0,31.447426030759356,126
AI-1550,Generic,3891953.38,7840.0,33.46945237694606,1389
R-3059,Branded,368424.0,22.0,32.69047619047619,21
AI-0353,Generic,14225230.570000011,2137.0,32.536564407022986,1970
AI-0818,Generic,220084.0,140.0,32.00349010963609,16
R-2840,Branded,588751.0,7.0,35.299681020733644,5
R-2827,Branded,46908.36,40.0,36.4058275058275,5
R-5226,Branded,985650.0,60.0,26.004525294378823,2
R-2009,Branded,823791.0,133.0,32.6863354037267,8
AI-0853,Generic,24733406.199999996,173170.0,35.68826753342743,3588
R-5305,Branded,242242.0,1.0,21.0,1
R-1542,Branded,1864018.8399999999,93.0,32.06037476127851,91
R-4773,Branded,26283381.0,113.0,36.76667011351221,60
AI-1368,Generic,187992.75,8.0,35.43830456407255,8
R-4940,Branded,6081198.6,460.0,10.00160743732886,88
R-4381,Branded,544500.0,2.0,37.5,2
R-0919,Branded,1222330.5,32.0,33.77521069456553,31
R-4548,Branded,255244.0,53.0,29.8,5
R-2258,Branded,81435185.97,345.0,36.532566015506944,199
R-0509,Branded,106650.36,7.0,24.664385235883646,6
R-1241,Branded,533500.0,40.0,34.75,2
R-2468,Branded,2154448.0,554.0,26.644107105207688,306
R-0546,Branded,20900.0,1.0,20.99808950384994,1
AI-1018,Generic,20784339.105000004,4921.0,34.736542538275586,2188
AI-0242,Generic,12095309.069999998,421.0,30.61163448291893,418
R-1509,Branded,1918691.9500000002,101.0,33.39698456555819,82
R-0691,Branded,118750.0,5.0,37.49782898164766,3
R-5225,Branded,223850.0,1.0,21.0,1
R-1470,Branded,857737.8400000001,626.0,31.901052319549432,65
AI-0999,Generic,68361014.68,6725.0,23.674721637495548,215
R-0481,Branded,16913525.67,15271.0,36.0409782533972,2567
R-2357,Branded,574185.0,30.0,37.501352838028865,4
R-5291,Branded,1267232.6,314.0,36.598072562358276,12
AI-0120,Generic,114411616.60500002,27952.0,25.658199312336976,1384
R-1073,Branded,280314.08499999996,1014.0,35.60871808797675,153
R-2821,Branded,1996775.5,171.0,37.32627877237852,92
AI-0099,Generic,66676068.6,187.0,34.45151024650618,175
AI-1266,Generic,1391267.4300000002,2759.0,31.09556706966033,126
R-1823,Branded,257499.15,113.0,36.74256602884591,46
AI-0272,Generic,32710508.5,5871.0,37.32754445724495,271
AI-0670,Generic,204002.0,247.0,33.52665448478588,41
AI-1032,Generic,938080.2750000001,361.0,34.56942056102016,139
R-0175,Branded,22302720.0,12000.0,31.999999999999996,1
R-2195,Branded,46584.0,21.0,34.74264705882353,2
R-4691,Branded,2238582.4250000003,487.0,35.684145091565526,481
R-1615,Branded,1513438.75,629.0,31.871137715360113,73
R-4986,Branded,40702750.0,20.0,12.75,20
R-0802,Branded,5036228.9350000005,490.0,33.80707892416479,149
R-0686,Branded,12405.0,45.0,31.897926634768737,3
R-1733,Branded,1174714.74,2531.0,31.643392961846622,491
R-4939,Branded,75900.0,60.0,10.0,1
R-3941,Branded,2246130.6,142.0,35.55831842028786,95
R-3821,Branded,6875.0,2.0,37.5,1
AI-0439,Generic,2505763.575,863.0,28.629444664660053,101
AI-1384,Generic,39788890.625,430.0,37.500222978698105,5
R-5199,Branded,446026.0,100.0,36.04447423819276,97
AI-1578,Generic,1154040.0,654.0,10.519699626186771,38
R-0967,Branded,432217.2950000006,5625.25,9.431736956934978,769
AI-1061,Generic,24480000.0,16.0,9.183934331138541,6
R-2754,Branded,167466393.82143986,24994.0,77.1789978184206,1041
R-1971,Branded,26400.0,5.0,32.0,2
AI-1118,Generic,236704.0,130.0,33.152492668621704,4
R-1963,Branded,811310.44,2912.0,35.9283423213845,386
R-1538,Branded,7741568.100000001,132.0,33.972809935073265,131
R-0147,Branded,307605.2030325,1616.0,35.598540123456786,45
AI-0626,Generic,171972.0,54.0,32.316326530612244,49
AI-0858,Generic,14429788.020000001,454.0,34.369267219495704,131
R-0176,Branded,4873789.754000004,3385.3,31.630870250729906,683
AI-1230,Generic,73083.6,15.0,34.0,15
AI-1398,Generic,7103422.41,1030.0,32.36710595912993,200
R-4967,Branded,624999.0,1.0,37.4999174999175,1
AI-1475,Generic,11205265.190000001,470.0,32.930921352517956,469
R-1849,Branded,1357840.0,88.0,33.37473512865349,4
R-3069,Branded,60330.0,15.0,37.504273504273506,1
R-4604,Branded,4821509.88,4.0,34.75,4
R-0266,Branded,786541.2,30.0,34.200148006834866,20
AI-1151,Generic,1894840.125,977.0,35.07706440747168,101
AI-1610,Generic,178200.0,6.0,37.5,1
AI-1527,Generic,69016326.09,15185.0,30.982417880384563,770
R-0168,Branded,22598567.840000004,1475.0,34.92960422654829,180
R-0994,Branded,166249.875,2.0,37.5,2
R-4494,Branded,565815.09,866.0,35.92827353802755,548
R-3269,Branded,20264235.42,858.0,35.211937765205086,101
AI-0202,Generic,8890075.98,3957.0,31.644417656071454,226
AI-0224,Generic,83400.0,4.0,20.0,1
R-5271,Branded,3431803.625,8250.0,37.135606234145236,389
R-5098,Branded,181100.0,10.0,20.0053011728845,1
R-1070,Branded,5502684.68,575.0,36.547452547452544,23
AI-1606,Generic,432575.0,121.0,37.5,5
R-1156,Branded,23100.0,1.0,37.5,1
R-1637,Branded,771477.575,1295.0,33.69385501953085,202
AI-0409,Generic,2140031.0,210.0,35.794333333333334,20
R-5255,Branded,677643.5,337.0,36.460631624486275,67
R-2966,Branded,1637962.0,51.0,36.69006608910044,29
R-0805,Branded,43799.0,7.0,32.004219409282705,1
R-1429,Branded,1375951.0,14.0,33.833276372750056,12
AI-0777,Generic,22393069.810000002,1431.0,34.92463408416455,1403
R-2133,Branded,72186.0,1.0,37.499761900226666,1
AI-1530,Generic,19402502.0,10332.0,35.132538782126566,360
R-1202,Branded,3802548.049999998,42176.0,36.661518153130814,2963
R-2760,Branded,335329.3,461.0,35.9506296985405,359
R-0602,Branded,3482986.395,1316.0,36.773264079177906,433
R-1679,Branded,10120.0,10.0,21.0,2
AI-0176,Generic,255503.48,94.0,29.970588235294116,17
R-1001,Branded,64363117.0,294.0,36.30585794482212,152
AI-0485,Generic,1239560.95,7828.0,34.27540130929966,756
R-3623,Branded,106358.05,27.0,26.0170138105622,26
R-1672,Branded,50110218.12,7555.0,36.50407187402936,286
R-1442,Branded,9007901.72,6141.5,35.125997957323534,622
R-0534,Branded,3674138.0,48.0,32.2340600216609,47
AI-0163,Generic,19499998.375,13.0,37.5,7
AI-1420,Generic,52935.0,113.0,34.17874396135266,12
R-1063,Branded,330604.575,89.0,36.38915397563853,83
R-0129,Branded,1800606.0,202.0,33.09905567050909,20
AI-0054,Generic,748792.0,8.0,32.000620522367015,2
R-4865,Branded,28818.225,28.725,26.48933782267116,5
AI-1264,Generic,548453.365,1767.0,36.83763638729345,474
R-4706,Branded,321750.0,9.0,37.5,9
AI-0214,Generic,22377509.454999994,33741.2,32.81386612438493,4914
AI-1101,Generic,486045.125,64.0,34.66682179725842,12
R-0463,Branded,175173.0,3.0,35.66682156133829,3
R-3049,Branded,2755198.5,200.0,26.089285714285715,4
R-2166,Branded,4452480.0,180.0,37.49861033907727,2
R-2508,Branded,405907.0,38.0,33.13482972136222,38
R-1200,Branded,5396760.460000001,132.0,34.572769599764506,124
AI-1348,Generic,346390.0,649.0,33.61764705882353,34
AI-0345,Generic,874414.5,203.0,37.50169185653056,13
R-0251,Branded,18394824.75,506.0,36.33092476532061,71
R-3143,Branded,273054.375,3.0,37.5,3
AI-0996,Generic,388422.475,502.0,30.132463408791715,146
R-0478,Branded,301045.5,38.0,29.251355013550135,6
R-1540,Branded,67607.99952,29.0,34.75921658986175,6
R-0973,Branded,1757736.0,3028.0,36.885521252459945,131
R-1576,Branded,225350.4,8.0,31.999999999999996,1
R-4220,Branded,1623042.0,3.0,37.49990469292059,2
AI-0695,Generic,15693322.25,3691.0,33.03588363649175,136
R-1249,Branded,17050733.5,77.0,35.32282636738906,48
R-2767,Branded,219701.725,414.0,33.987317707079974,263
R-5197,Branded,238260.0,10.0,32.0,1
AI-0115,Generic,478963.275,28.0,20.625,28
AI-0907,Generic,269423.0,6.0,34.58364553674009,6
R-4614,Branded,2398949.3,303.0,27.554755675143916,26
AI-1283,Generic,6031642.14,5272.0,36.75724835443097,218
R-0380,Branded,74991.27275999999,4.0,36.45870498552589,4
R-4850,Branded,96543.5,15.0,17.55001567581798,15
R-2946,Branded,142015.5,995.0,35.194991789819376,58
AI-0722,Generic,15857543.0,3065.0,36.27560710573562,1114
AI-0211,Generic,1641250.0,26.0,28.125,12
R-0961,Branded,4955.000075,40.0,37.45794785534062,9
AI-1543,Generic,4402604.0,21.0,27.76235863040826,21
R-2677,Branded,24200.0,1.0,21.0,1
R-1174,Branded,522348.75,25.0,33.833333333333336,3
R-2941,Branded,959706.0,202.0,30.166666666666668,3
R-5236,Branded,43098.0,58.0,35.850267379679146,34
AI-1565,Generic,1985829.62,7254.25,29.573324701427968,333
R-0877,Branded,4030968.875,986.0,32.46909734205689,46
R-1491,Branded,1334300.0,49.0,35.55882352941177,17
AI-0265,Generic,2191614.0,9.0,27.1875974025974,8
R-5181,Branded,125832.0,8.0,34.74685170907222,8
R-3395,Branded,144685.375,11.0,28.221262002743483,9
R-1565,Branded,2101149.5,135.0,35.70734843075076,65
R-1492,Branded,1005799.75,54.0,37.17675528083199,17
R-2879,Branded,95625.0,15.0,37.51078515962036,1
AI-1220,Generic,1043935.2200000002,1875.0,26.18385691485895,344
R-0451,Branded,2290037.0,37.0,36.23160691470008,13
R-1772,Branded,116929.5,35.0,27.00191570881226,5
R-4982,Branded,30305000.0,71.0,12.5,22
R-0448,Branded,82035.11,4.5,28.167447661677627,6
R-1176,Branded,21603.1365975,40.0,33.27708837772397,8
AI-1584,Generic,7488.0,24.0,37.44493392070485,1
R-1122,Branded,686838.5,1999.0,36.85570946421447,121
AI-1593,Generic,687334.0,86.5,36.98851853725154,85
R-3339,Branded,1126161.125,14.0,36.58313272517386,12
R-0462,Branded,75404.0,1.0,37.500683819909185,1
R-4686,Branded,408546.75,38.0,37.49735264844086,15
R-0792,Branded,1252377.45,118.0,32.64194021639464,7
R-2907,Branded,631615.0,90.0,36.39909143630389,5
R-4961,Branded,1903.0,52.0,14.1439205955335,13
R-4771,Branded,148813.555,68.0,34.74999999999999,6
R-2449,Branded,12249.6,94.0,36.46875,16
R-5041,Branded,11979000.0,1.0,21.0,1
R-0223,Branded,3329484.775,68.0,34.3453766769866,68
R-4931,Branded,52681.0,151.0,25.006795324816526,13
AI-0068,Generic,28641451.340000004,80945.0,41.22808742467972,5470
R-4812,Branded,300021.25,100.0,37.496180873816066,6
R-1216,Branded,2987104.0,51.0,32.240089686098656,50
AI-0354,Generic,708160.7250000001,4351.0,33.031682597231395,592
AI-0664,Generic,1461638.7,39.0,26.972171774305664,38
