kd_obat,product_type,price_tier,total_revenue,total_gross_margin,avg_margin_pct,transaction_lines,unique_transactions
R-0356,Branded,Mid,747450.25,70748.25,36.79496247601121,47,47
R-0096,Branded,High,744640.4,183856.4,32.78560015977631,21,21
R-5118,Branded,Premium,743600.0,103600.0,18.8,5,5
R-2909,Branded,Mid,743463.0,19076.0,36.87239466186835,27,27
R-0125,Branded,High,741813.5,18119.0,37.504139758238125,6,6
R-0613,Branded,High,741103.47,80865.99,36.715879372343906,28,28
R-1809,Branded,High,737807.8,146302.4,36.96969696969697,33,33
R-2674,Branded,High,736739.0,181919.0,32.78555976459704,14,14
R-1572,Branded,High,735110.75,178105.75,31.999268863326197,22,22
R-0359,Branded,High,734962.0,26625.0,33.37302582100777,4,4
AI-1459,Generic,Premium,731638.0,199538.0,37.50012089889353,4,4
R-5119,Branded,Premium,726000.0,52000.0,10.0,4,4
R-2396,Branded,Low,723942.0,40155.0,34.85274915925829,506,505
R-0766,Branded,Mid,722259.0,27062.160000000003,30.165596575708935,21,21
R-0404,Branded,High,721242.0,154326.0,34.06241265223468,16,16
AI-0047,Generic,Mid,719670.0,13175.0,37.07925250478441,42,42
R-1516,Branded,High,715473.0,3854.3999999999996,31.999999999999996,1,1
R-1532,Branded,High,711440.0,26544.0,31.751196172248804,4,4
AI-0524,Generic,Mid,711031.5,192331.5,37.07952573742044,78,78
AI-0354,Generic,Low,708160.725,24052.35,33.03168259723141,592,591
R-5036,Branded,Premium,703863.0,178155.0,33.833511475451814,6,6
AI-0631,Generic,Premium,703800.0,83464.0,55.22443362269743,2,2
R-2458,Branded,High,695026.601,220736.93999999997,27.18416393239646,29,29
R-4745,Branded,Premium,693780.725,162656.725,30.625,4,4
R-4626,Branded,Mid,693366.135,117394.42,36.40423661071141,45,45
R-5037,Branded,Mid,692160.24,107426.63999999998,31.55859430790822,80,80
AI-1593,Generic,Mid,687334.0,182825.0,36.98851853725159,85,85
R-1122,Branded,Low,686838.5,11251.125,36.855709464214485,121,121
R-0498,Branded,High,683267.5,178267.5,35.30049504950496,10,10
AI-0450,Generic,Low,679666.0,4721.0,36.810916179337255,45,45
AI-0431,Generic,Mid,678463.2999999999,36922.450000000004,28.669191442063408,62,62
R-4997,Branded,Mid,678150.0,17020.0,29.344827586206897,29,29
R-5255,Branded,Mid,677643.5,36051.5,36.46063162448629,67,67
R-2020,Branded,High,677082.0,66497.0,33.62510113268608,24,24
R-4199,Branded,Mid,674537.25,156816.25,34.77610365639995,715,703
R-2386,Branded,Mid,667500.000225,24804.2727375,36.633113311331144,25,25
R-0732,Branded,Premium,660000.0,180000.0,37.5,6,6
R-1055,Branded,Mid,654026.0,946.04,30.20561941251597,6,6
R-2870,Branded,Mid,653538.4,38424.08,32.47690851308405,23,23
AI-1548,Generic,High,646600.0,62409.0,32.69010167041187,21,21
R-2007,Branded,Mid,646086.5,11776.0,36.80805176132281,23,23
R-2084,Branded,High,642183.8300000001,168571.83000000002,35.587665440522976,23,23
R-4532,Branded,Mid,635214.0,14434.5,37.4922077922078,7,7
R-1354,Branded,High,632970.0,5115.0,32.000750750750754,1,1
R-1356,Branded,High,631710.0,5743.0,37.501632493143525,1,1
R-2907,Branded,Mid,631615.0,9414.625,36.39909143630389,5,5
R-1776,Branded,High,629999.625,11496.625,27.531381946821863,3,3
AI-0506,Generic,High,629340.5,144804.5,29.885189129393893,26,26
R-4535,Branded,Premium,627000.0,171000.0,37.5,1,1
R-4967,Branded,Premium,624999.0,170454.0,37.4999174999175,1,1
R-3108,Branded,Premium,623228.0,42493.0,37.50022062587147,1,1
R-0826,Branded,High,622203.4500000001,142575.05,33.65,10,10
R-2726,Branded,High,621712.8,152612.8,32.55036576368512,10,10
R-4788,Branded,Premium,618750.0,67500.0,37.5,2,2
R-3116,Branded,Mid,616581.5,12437.75,31.163333069807898,13,13
R-3006,Branded,High,616238.975,172824.625,28.94469488271141,18,17
R-1310,Branded,High,614122.625,156222.625,34.06298798798798,24,24
R-2796,Branded,High,611208.0,165476.0,37.10682445581876,14,14
AI-0705,Generic,High,609849.0,144215.0,31.142065275117012,37,37
R-0679,Branded,Mid,608043.0,13496.5,39.94737175116536,25,25
AI-0552,Generic,Mid,606782.97,120508.47,34.98666876671317,123,122
R-3164,Branded,Mid,605880.0,24264.0,35.473684210526315,19,19
R-3138,Branded,High,605412.0,3403.4000000000015,20.28610597842285,1,1
R-2412,Branded,Low,601968.03,14261.135,36.53987524487064,122,122
R-4668,Branded,High,601265.25,52689.375,34.75,6,6
R-5304,Branded,High,599928.0,99016.0,35.14321206743567,7,7
R-0604,Branded,High,599610.0,158010.0,35.78125,48,48
R-1368,Branded,Premium,598989.0,151425.0,33.83315011931254,3,3
R-0403,Branded,High,596409.16,105078.16,34.356887943994806,7,7
AI-0687,Generic,Mid,594511.125,16447.15,35.73843513026095,23,23
R-0159,Branded,Premium,593656.25,161906.25,37.5,1,1
R-1353,Branded,High,592800.0,4790.0,31.99732798931196,1,1
AI-0314,Generic,Premium,591736.75,80691.375,37.5,1,1
R-2840,Branded,High,588751.0,108527.0,35.299681020733644,5,5
R-1589,Branded,High,585141.5599999999,8416.279999999999,26.50129101328799,2,2
AI-0125,Generic,Mid,579568.25,36596.375,50.84265440913659,56,55
R-2374,Branded,High,577466.0,28032.0,31.999421825366735,7,7
R-1494,Branded,Mid,576935.15,7834.744999999999,33.993788668661914,22,22
R-2357,Branded,High,574185.0,20880.0,37.501352838028865,4,4
R-5000,Branded,Premium,572741.7,52067.70000000001,10.000057617626386,2,2
R-3285,Branded,Mid,572550.0,13005.0,36.125,12,12
AI-0977,Generic,Mid,571275.0,46999.0,35.02160953800296,20,20
R-0085,Branded,Mid,570963.7,80340.445,31.940155879994762,59,59
R-1039,Branded,Mid,568942.75,11233.75,33.10043466449334,5,5
R-3195,Branded,Mid,568325.525,126132.12499999999,30.448968473589222,81,81
R-1866,Branded,Mid,566599.0,4309.800000000001,22.56912442396313,14,14
R-4494,Branded,Mid,565815.09,95295.78,35.928273538027696,548,548
R-3886,Branded,Mid,562786.975,144242.85,36.56791403286985,113,113
AI-0661,Generic,Low,562127.91,17702.744999999995,32.84668170884076,329,329
R-1574,Branded,High,556056.6,16889.16,36.125,4,4
R-1936,Branded,Premium,554840.0,151320.0,37.5,2,2
AI-0376,Generic,Low,553147.14,4149.1900000000005,36.13392915815688,98,98
R-1232,Branded,High,549670.0,20591.25,37.5,6,6
R-4534,Branded,Mid,549547.975,8754.025,36.59079500746167,6,6
R-0549,Branded,High,549120.0,133120.0,32.0,8,8
AI-1264,Generic,Low,548453.3650000001,39636.55999999999,36.83763638729346,474,474
AI-0766,Generic,High,547089.35,37091.35,34.0006875057292,5,5
R-4381,Branded,Premium,544500.0,148500.0,37.5,2,2
R-0361,Branded,High,543751.6,20499.64,35.29858465382789,5,5
R-5313,Branded,Premium,541301.75,147627.75,37.5,1,1
R-4200,Branded,Mid,539245.75,131159.75,36.35283176899141,526,520
R-1648,Branded,Mid,538368.0,6882.0,37.495913697286696,3,3
R-3995,Branded,Mid,536316.88,7916.560000000001,27.603068340306834,5,5
R-2675,Branded,High,535830.1699999999,139849.16999999998,35.29928880643166,10,10
R-3158,Branded,High,534600.0,97200.0,37.5,4,4
R-2578,Branded,Premium,534050.0,136050.0,34.2,5,5
R-4854,Branded,Low,533560.0,656.6,10.841004950208857,18,18
R-1241,Branded,High,533500.0,6950.0,34.75,2,2
R-5137,Branded,Premium,532400.0,92400.0,21.0,2,2
R-5177,Branded,Premium,532400.0,23100.0,21.0,1,1
R-2122,Branded,Mid,530707.0,13627.0,37.16116716662117,95,95
R-1508,Branded,High,530575.03,51025.07000000001,25.000776031409362,22,22
R-4674,Branded,Premium,528220.0,136220.0,34.75,2,2
R-4813,Branded,Premium,527503.2,79227.20000000001,17.333231007989905,3,3
R-2778,Branded,High,526500.0,141946.0,36.91185113144061,47,47
R-0583,Branded,High,525896.5,9849.5,37.499286712887674,3,3
R-2466,Branded,Mid,524865.53,30522.510000000002,35.62800280144738,65,65
R-4784,Branded,High,522900.0,71000.0,32.27272727272727,11,11
R-1174,Branded,High,522348.75,15986.25,33.833333333333336,3,3
R-1069,Branded,Mid,519259.0,22243.0,37.165396341463406,16,16
AI-0367,Generic,Mid,518400.0,2655.0,58.41584158415842,5,4
R-0878,Branded,Mid,518279.75,5674.01,29.38181439866833,27,27
AI-0737,Generic,Low,517216.0,14183.5,34.98199062233592,138,137
R-3194,Branded,Mid,516804.01,119354.01000000001,33.0758907568839,72,72
R-1438,Branded,High,513647.67499999993,115705.5,26.806018904642755,18,18
R-2232,Branded,Premium,512950.0,121314.0,30.9001360838857,5,5
AI-0725,Generic,Mid,510527.975,7653.245,32.59451674845318,43,43
R-4778,Branded,High,510206.125,34787.625,37.50121275494804,4,4
R-0245,Branded,High,507422.0,107181.0,32.91597567716971,6,6
AI-0944,Generic,Mid,505400.30000000005,15162.429999999995,30.878197295536,72,72
R-1623,Branded,Low,505024.8256325,21214.0254975,34.75731590071266,195,195
R-3064,Branded,High,504347.75,117799.75,29.411142892675038,17,17
R-2076,Branded,High,501178.35,132495.35,35.970930232558125,18,18
R-2626,Branded,Mid,498290.0,6364.0,33.83306751727804,6,6
R-2019,Branded,High,497196.0,44832.0,37.0818858560794,13,13
AI-0701,Generic,Low,496746.85,10128.275000000001,35.47308419725429,344,344
R-1375,Branded,High,495354.775,118172.775,32.634112996643104,38,38
R-2016,Branded,Mid,491249.99955,2979.7272625,37.50295718003312,3,3
R-4502,Branded,High,487576.0,130076.0,36.400275862068966,5,5
AI-1101,Generic,Mid,486045.125,24581.55,34.66682179725842,12,12
R-1336,Branded,Mid,486010.8,1309.12,31.999999999999996,1,1
R-1236,Branded,High,485255.76,55365.759999999995,32.0,10,10
AI-0024,Generic,Low,480904.005,8702.114999999998,35.31997518610425,130,130
R-5240,Branded,High,480700.0,11400.0,37.5,4,4
R-4420,Branded,High,479916.25,70846.25,36.583333333333336,6,6
R-2179,Branded,High,479475.0,103734.0,34.546477519850306,21,21
AI-0115,Generic,High,478963.2750000002,81895.27499999997,20.625,28,28
R-0305,Branded,High,478140.0,4347.0,37.50323526874299,1,1
AI-1350,Generic,Mid,477912.625,8017.875,33.830696202531655,60,60
R-2779,Branded,High,476733.375,123618.375,35.055319414926856,9,9
R-4985,Branded,Premium,473000.0,21500.0,10.0,1,1
R-2844,Branded,High,471042.0,3806.3999999999996,31.999999999999996,1,1
R-1268,Branded,Mid,470928.0,13025.8,36.27346143135617,9,9
AI-1109,Generic,High,465696.0,3763.2000000000007,32.00000000000001,1,1
R-0102,Branded,Mid,463848.025,16038.699999999999,33.64694338024691,47,47
R-4797,Branded,High,462825.0,126225.0,37.5,6,6
R-1788,Branded,High,462448.8,3736.959999999999,31.999999999999996,1,1
R-1302,Branded,Mid,462295.12,14110.400000000001,32.23455377574371,23,23
R-0651,Branded,Low,461699.505,10966.695,36.02692164242383,339,339
R-0248,Branded,High,460140.0,25098.0,37.49887942626625,2,2
R-2087,Branded,Mid,459318.6,2237.99,34.72696945065366,12,12
AI-1376,Generic,Low,458147.375,2974.8700000000013,35.66883116883109,231,229
AI-1463,Generic,High,456305.4,118130.4,34.93173652694611,15,15
R-4662,Branded,Mid,454078.755,12084.800000000001,35.446153846153834,35,35
R-0545,Branded,Low,453245.70999999996,9601.535,45.691283140593086,56,56
R-0237,Branded,High,452070.0,10892.0,26.50379598987736,4,4
R-3846,Branded,Low,449856.0,114.88,32.0,2,2
R-2536,Branded,High,449349.25,25412.25,35.666315789473686,3,3
R-0196,Branded,High,449108.0,8732.0,24.666666666666668,3,3
R-0715,Branded,High,449096.6,112606.6,33.44815567690784,19,19
R-0095,Branded,High,447138.69,114290.69,34.33021705849706,19,19
R-5199,Branded,Mid,446026.0,114618.0,36.04447423819276,97,97
R-4859,Branded,Mid,445192.0,1263.6000000000004,10.000000000000002,3,3
R-4789,Branded,Mid,439438.24,47132.24,22.780649181388338,37,37
R-5134,Branded,Premium,439230.0,50820.0,21.0,2,2
AI-0989,Generic,Mid,433882.32499999995,117543.32500000001,37.255142533203774,168,168
R-2512,Branded,High,433880.0,109240.0,33.649581074420894,10,10
AI-1588,Generic,Mid,433522.5,14843.75,33.89568094740508,29,29
R-0450,Branded,Mid,433499.305,15893.355000000009,36.227986846912685,112,112
R-4718,Branded,Low,432615.275,7264.065,28.021221823178173,103,103
AI-1606,Generic,Mid,432575.0,4875.0,37.5,5,5
R-0967,Branded,Low,432217.29499999835,2358.505000000009,9.43173695693508,769,760
AI-1306,Generic,Low,432068.13,5345.23,17.908168051460773,164,164
AI-0952,Generic,Mid,430782.0,7704.0,37.5,4,4
AI-0155,Generic,High,427981.3499999999,107329.34999999998,33.47222222222222,18,18
R-3841,Branded,Low,427662.5,1882.5,30.283816425120765,18,18
R-4424,Branded,Mid,425869.55,1016.31,28.5,2,2
R-2963,Branded,High,425591.0,100290.5,32.29967793880837,15,15
R-2731,Branded,High,423666.0,25329.0,36.71655806743671,7,7
R-3015,Branded,High,422031.12,19346.04,33.09878296146045,5,5
AI-1399,Generic,Mid,421126.0,29257.0,35.557851239669425,17,17
R-5084,Branded,Premium,419568.0,72628.0,34.750239234449765,2,2
AI-1038,Generic,Mid,418913.0,45185.0,36.74295809694436,68,68
R-5046,Branded,Premium,417477.0,94477.0,29.24984520123839,2,2
R-2149,Branded,Mid,416997.9,12511.83,33.833333333333336,6,6
R-3247,Branded,High,415438.625,90481.625,28.98489409093251,31,31
R-1523,Branded,High,414727.5,85206.625,34.07802392068233,25,25
R-4639,Branded,Mid,414448.65,14324.175,33.375,8,8
AI-0011,Generic,Low,414360.0,4267.0,54.02128104122181,28,26
AI-1559,Generic,Premium,412500.0,112500.0,37.5,1,1
AI-0598,Generic,Low,411925.805,5356.02,33.393263195073196,93,93
AI-1105,Generic,Mid,411465.57999999996,58237.68,35.10671277937071,62,60
R-0139,Branded,Mid,410741.9,4211.280000000001,25.305080756230296,19,19
R-4686,Branded,Mid,408546.75,43818.25,37.49735264844086,15,15
R-2508,Branded,Mid,405907.0,101807.0,33.13482972136222,38,38
R-1481,Branded,Mid,405772.125,12949.875,37.48361013986014,16,16
AI-0597,Generic,Mid,405196.25,14720.45,36.42826782678268,22,22
R-0044,Branded,High,404682.0,79322.0,24.36759769615334,12,12
AI-0192,Generic,Low,404230.35,2249.705,32.84736842105265,90,90
AI-0632,Generic,Premium,403650.0,28186.0,26.499567522846075,1,1
R-1786,Branded,Mid,402163.0,15172.0,33.301141352063205,67,67
R-2085,Branded,Mid,401081.12500000006,12571.100000000002,32.72194035074921,54,54
R-3152,Branded,Mid,400590.0,4873.2,31.99736842105263,5,5
R-4593,Branded,High,398467.0,18001.4,28.335027198744992,6,6
R-2053,Branded,Low,397821.77066999994,15519.715589999998,34.15269526533304,379,379
R-5308,Branded,High,397500.0,3614.0,37.505188875051886,1,1
R-0219,Branded,High,395308.0,96308.0,32.21003344481606,26,26
R-0242,Branded,Mid,394737.935,24865.29,31.657784171929116,16,16
AI-0663,Generic,High,393580.0,97856.0,33.099777297880955,10,10
R-2243,Branded,High,392684.0,90984.0,30.166831519947248,9,9
AI-1194,Generic,Mid,392579.25000000047,94441.75999999988,32.61538461538461,91,91
R-0635,Branded,Low,391611.28749999986,12631.824999999988,35.21705030429862,1159,1157
R-5289,Branded,Mid,391050.0,35550.0,10.0,79,79
R-3249,Branded,High,390220.875,97645.875,33.375,4,4
AI-0996,Generic,Mid,388422.47499999986,26121.150000000005,30.132463408791665,146,146
R-4999,Branded,Premium,388080.0,23520.0,10.0,2,2
AI-0686,Generic,High,387505.0,42274.0,37.50088709105103,2,2
R-0093,Branded,Mid,387465.35,11069.935,34.533313701232345,24,24
R-3094,Branded,Mid,385110.0,1750.5,37.5,4,4
R-2920,Branded,Mid,385098.7,94163.7,32.36777283612725,79,79
R-5052,Branded,Premium,379844.0,103594.0,37.50009049773756,1,1
R-1678,Branded,High,377836.0,74666.0,35.666128589960415,6,6
R-2547,Branded,Mid,377755.0,2240.0,27.888446215139442,4,4
R-1188,Branded,High,377351.0,26895.5,36.89368998628258,9,9
R-4581,Branded,Premium,377300.0,97300.0,34.75,2,2
AI-0555,Generic,High,376004.0,85084.0,29.246528255190434,4,4
R-0254,Branded,Mid,375159.15,10156.33,34.51884737259044,28,28
AI-0065,Generic,High,371996.0,83452.0,37.49908332569438,5,5
R-3200,Branded,High,371875.0,48875.0,35.9375,8,8
AI-0596,Generic,Low,368928.61,12445.829999999985,34.81740614334471,293,293
R-3059,Branded,High,368424.0,86499.0,32.69047619047619,21,21
R-4334,Branded,High,360209.5,88184.5,33.62123534660848,20,20
R-3292,Branded,Mid,359420.39999999997,7668.879999999999,29.598147433423385,5,5
R-2054,Branded,Low,359284.48212000006,18386.230199999976,32.93804835105183,489,488
R-4729,Branded,High,357021.1799999999,89733.18000000001,33.57172039148784,28,28
R-2382,Branded,High,355118.4,13901.4,30.697581980788335,5,5
R-0350,Branded,Mid,355000.0,23188.0,37.513751375137524,17,17
R-0615,Branded,Mid,352074.0,35676.0,35.629629629629626,27,27
AI-0280,Generic,Mid,350633.25,12292.75,34.747142857142855,10,10
R-1964,Branded,Mid,349673.25,47538.0,34.96296393297592,61,61
R-0554,Branded,Mid,349206.0,60216.0,24.903225806451612,31,31
R-1444,Branded,Mid,347335.9,6361.785,34.95358896422726,13,13
R-0043,Branded,High,346837.0,17127.0,35.6701030927835,3,3
AI-1348,Generic,Mid,346390.0,4572.0,33.61764705882353,34,34
R-3385,Branded,High,345398.625,113287.5,31.0,11,11
R-3004,Branded,Mid,344836.5,9795.375,37.49425837320574,5,5
R-5173,Branded,High,343998.0,74498.0,27.87518796992481,4,4
R-3238,Branded,Mid,343835.0,6155.0,29.2534983853606,4,4
R-1030,Branded,High,343706.0,75106.0,27.875,4,4
R-2667,Branded,Mid,341636.0,6419.0,34.7613978127745,6,6
R-4328,Branded,High,341517.9,92037.9,36.891895141895155,18,18
R-4329,Branded,High,341517.9,92037.9,36.891895141895155,18,18
R-1205,Branded,Low,340021.8749999999,6811.599999999995,36.182652210175085,327,309
R-1581,Branded,Mid,336880.2,3773.84,36.12021439509954,4,4
R-1473,Branded,Mid,335916.075,11505.42,36.775818148735404,73,73
R-2760,Branded,Mid,335329.30000000005,69219.775,35.95062969854067,359,359
R-1322,Branded,High,333654.54480000003,-1453.1818399999993,-11.556118011928424,1,1
R-4506,Branded,Mid,332874.0,997.24,32.632198952879584,8,8
R-1063,Branded,Mid,330604.575,82363.575,36.389153975638514,83,64
R-1369,Branded,Low,329381.44,8904.24,36.78525985292911,133,133
R-4501,Branded,High,329170.0,68552.0,29.591642924976266,22,22
R-1168,Branded,High,328224.6,64991.8,33.959994593864046,13,13
R-2395,Branded,Low,327810.55000000005,11114.45,36.81946224165208,207,207
R-3812,Branded,High,326877.8,92818.0,32.785368128064206,14,14
AI-0854,Generic,Low,326103.125,1921.7999999999997,32.873305552609764,30,29
R-0161,Branded,Premium,325001.0,88637.0,37.5002115381361,1,1
R-1939,Branded,High,324653.4,5729.52,26.49856627509019,2,2
R-3065,Branded,Premium,324500.0,56318.0,20.999917966157312,1,1
R-0317,Branded,Mid,323304.42,10328.179999999998,27.4013243414944,17,17
R-4706,Branded,High,321750.0,87750.0,37.5,9,9
AI-0044,Generic,Mid,321000.0,6544.0,37.48854262144821,8,8
R-0761,Branded,High,320905.5,79255.5,32.84564856208142,13,13
R-4709,Branded,High,320824.0,3977.0,20.998996779133005,1,1
R-0262,Branded,High,320637.5,86796.5,37.10806625641852,14,14
R-0417,Branded,Premium,318516.0,38608.0,32.0,1,1
AI-0623,Generic,Low,318482.25,1196.9,32.14880472737038,51,51
R-3630,Branded,High,318040.0,86740.0,37.50108084738435,10,10
R-4843,Branded,Mid,316899.0,41019.0,14.868421052631579,76,76
AI-0950,Generic,Low,315174.35,7417.754999999999,36.39162347686249,201,201
AI-1598,Generic,Low,315022.0,4107.0,36.82747489239598,41,41
R-2523,Branded,High,314653.625,19803.375,37.5,3,3
R-5302,Branded,High,312840.0,2528.0,32.0,1,1
R-0384,Branded,High,312482.0,81810.0,35.5000681988679,11,11
R-4740,Branded,Premium,309925.0,79925.0,34.75,2,2
R-3586,Branded,Premium,309375.0,84375.0,37.5,1,1
R-3885,Branded,Mid,308700.37790625,82600.37790625,36.532674881136636,68,68
R-1400,Branded,Premium,308275.0,85975.0,30.166666666666668,3,3
AI-0451,Generic,Mid,307885.0,3627.0,36.65139370722279,21,21
R-0147,Branded,Low,307605.20303250005,2257.5117175,35.598540123456786,45,34
R-2144,Branded,Low,307196.0,8431.0,36.99734467990952,98,98
R-2013,Branded,High,306504.0,2476.7999999999993,31.99999999999999,1,1
R-2264,Branded,Low,305971.2,114.28,24.251572327044027,3,3
R-0022,Branded,Mid,305229.6,3603.12,35.523217982845324,23,23
R-2151,Branded,Mid,304185.0,5112.0,32.00601051840722,12,12
R-0330,Branded,High,303600.0,7360.0,32.0,1,1
R-0230,Branded,High,301981.8,73601.8,32.31649550706034,10,10
R-3026,Branded,High,301954.0,76954.0,34.20177777777778,10,10
R-0478,Branded,Mid,301045.5,10793.75,29.251355013550135,6,6
R-3943,Branded,High,300772.25,78472.25,35.30015744489428,10,10
R-4812,Branded,Mid,300021.25,4909.0,37.496180873816066,6,6
R-1861,Branded,Mid,299569.65,81299.65,37.120566899058296,46,46
R-4370,Branded,High,298269.0,76320.0,34.19949006824167,5,5
R-4652,Branded,High,294459.16000000003,62893.16,27.285642088454388,7,7
R-4716,Branded,High,293906.25,26718.75,37.5,1,1
R-1872,Branded,Low,292827.81499999994,2796.8849999999998,34.38205549833459,99,97
R-4618,Branded,High,292500.0,70909.0,31.999951860008906,3,3
R-1223,Branded,High,291466.25,7780.5,35.66937764446026,3,3
AI-0971,Generic,Mid,291060.0,6468.0,35.0,7,7
R-3407,Branded,High,290520.0,65520.0,34.125,16,16
R-5140,Branded,High,289980.0,3514.0,9.997155049786628,2,2
R-2343,Branded,Mid,288453.81,54269.81,26.502973615085565,25,25
R-5156,Branded,High,287995.0,70965.0,32.68757260946219,8,8
R-3780,Branded,Premium,287500.0,28750.0,25.0,1,1
AI-1315,Generic,Mid,287186.0,27927.0,15.647085330001923,177,175
R-2590,Branded,High,284476.0,60095.0,35.43671572789886,8,8
AI-0660,Generic,Mid,282470.425,67475.425,31.384648480197214,55,55
R-1073,Branded,Low,280314.08499999996,10907.294999999998,35.608718087976726,153,153
R-1831,Branded,Mid,280028.95,5870.15,36.130023265470975,25,25
R-1821,Branded,High,280028.0,19093.0,37.50049102407982,1,1
R-0028,Branded,Mid,279136.5,6767.75,32.78472121300199,7,7
R-3025,Branded,High,278754.0,69754.0,33.37511961722488,4,4
R-2620,Branded,High,277428.19999999995,36749.200000000004,27.618725527773403,17,17
R-0142,Branded,Mid,276411.26,6633.43,33.658799014278465,10,10
R-4518,Branded,Mid,275631.6,8181.199999999997,28.257806023763468,56,56
R-4958,Branded,Premium,275000.0,25000.0,10.0,1,1
R-0190,Branded,Premium,273849.75,61973.75,29.25000943948347,2,2
AI-0700,Generic,Low,273071.5,2907.5,36.80379746835443,158,158
R-3143,Branded,High,273054.375,74469.375,37.5,3,3
R-2467,Branded,Low,271851.85,8096.225,47.98771409805309,179,179
R-1706,Branded,Mid,271793.4,2118.84,24.41849921903242,8,8
R-4496,Branded,Mid,270544.0,44762.0,36.45114006514658,307,307
R-0151,Branded,High,270393.5,73743.5,37.49987287058226,3,3
R-1244,Branded,Mid,269977.125,13411.625,36.779446044151925,15,15
R-4553,Branded,Mid,269579.45,37008.45,35.7032997083177,190,190
AI-0311,Generic,Mid,269500.0,12000.0,37.5,8,8
AI-0907,Generic,High,269423.0,69233.0,34.58364553674009,6,6
AI-0238,Generic,High,267565.09,26897.28,36.58299330830749,6,6
R-4794,Branded,Mid,265694.0,5623.8,30.900000000000002,7,7
R-5292,Branded,Mid,265200.0,2412.0,37.52333540759179,4,4
R-0354,Branded,Premium,264935.0,36127.5,37.5,1,1
R-5042,Branded,Mid,264812.0,21987.0,23.26666666666667,21,21
AI-0231,Generic,High,262721.0,64721.0,32.68737373737373,8,8
R-2358,Branded,Mid,261495.0,12926.0,36.999084039386304,11,11
AI-1027,Generic,Mid,260992.2,1651.69,33.818386568386565,6,6
R-5246,Branded,Mid,258630.0,3429.0,37.46312684365782,9,9
R-0566,Branded,Mid,258604.5,5529.5,34.750502765208644,6,6
AI-1237,Generic,Mid,258403.79999999996,4357.200000000001,23.006605850896513,17,17
R-4959,Branded,Premium,258000.0,23455.0,10.00021317870771,1,1
R-2178,Branded,High,257717.0,66817.0,35.00104766893661,10,10
R-1823,Branded,Mid,257499.15000000002,28073.525,36.74256602884592,46,46
AI-0870,Generic,Mid,257284.75,10632.5,37.50440917107584,15,15
AI-0248,Generic,High,256204.5,55759.0,31.2375350140056,17,17
AI-0606,Generic,Low,255837.25,2055.5,33.15079365079367,84,83
AI-0176,Generic,Mid,255503.47999999998,11025.579999999998,29.970588235294116,17,17
R-4548,Branded,Mid,255244.0,5322.0,29.8,5,5
AI-1030,Generic,High,255039.52500000002,46311.524999999994,22.1875,8,8
R-0512,Branded,High,253061.0,33041.0,35.66601899827288,12,12
AI-1400,Generic,Mid,252940.0,34960.0,34.96,25,25
R-1498,Branded,Mid,252273.0,32003.0,37.303011935844836,28,28
R-4382,Branded,Premium,250000.0,68182.0,37.5001375001375,1,1
R-4383,Branded,Premium,250000.0,68182.0,37.5001375001375,1,1
AI-0213,Generic,High,248072.03499999997,62619.035,33.76544731010012,17,17
AI-0938,Generic,High,246585.62499999994,42953.62500000001,21.09375,16,16
AI-0397,Generic,Low,245508.97499999998,4750.97,30.8204770544063,69,69
R-0030,Branded,Mid,245460.0,2182.0,15.385700183330982,2,2
R-1827,Branded,Mid,244689.75,6669.125,34.740215924426444,19,19
R-5242,Branded,Premium,242520.0,444366.0,10.00005851066942,26,26
R-5305,Branded,Premium,242242.0,42042.0,21.0,1,1
AI-0209,Generic,Mid,241657.02500000002,6690.24,31.82398239823983,23,23
AI-1089,Generic,Low,241603.86,976.8849999999995,23.995204603580568,60,60
AI-1099,Generic,High,240000.75,21818.25,37.5,2,2
R-5197,Branded,High,238260.0,5776.0,32.0,1,1
AI-1118,Generic,Mid,236704.0,1808.8,33.152492668621704,4,4
R-0687,Branded,Mid,235346.45,5867.42,29.776877687768774,11,11
R-4714,Branded,High,235200.0,16128.0,24.0,6,6
R-2353,Branded,Mid,235199.77920000002,652.9963200000002,19.987643709825534,1,1
R-4831,Branded,Mid,235108.99999999997,11954.2,10.011933671232779,162,162
AI-0076,Generic,High,232535.25,62039.25,36.40044345282133,10,10
R-3384,Branded,Mid,232052.0,3813.0,24.92971559333115,7,7
R-3840,Branded,Low,231000.0,630.0,37.5,5,5
AI-0758,Generic,Mid,230327.25000000015,37725.87500000004,20.34293672793819,73,73
R-2464,Branded,Low,230201.0,12245.875,77.8345685610145,667,667
R-4118,Branded,Premium,228690.0,19845.0,21.0,1,1
AI-0486,Generic,Low,228610.5,2001.125,36.450364298724956,122,122
R-4632,Branded,High,228594.5,62344.5,37.500451127819545,5,5
R-0925,Branded,Mid,227067.845,58708.22,35.746152004150204,44,44
R-2734,Branded,High,226875.0,61875.0,37.5,5,5
R-4759,Branded,Low,226371.6249999999,8947.090000000018,32.36093103840979,742,742
R-1576,Branded,High,225350.4,6828.799999999999,31.999999999999996,1,1
R-4911,Branded,Mid,224664.0,2492.9999999999995,24.66666666666666,3,3
AI-1239,Generic,Mid,224201.90999999997,23933.42,30.8245582401731,14,14
R-4332,Branded,High,224064.875,48473.875,37.766314174048226,11,11
R-5225,Branded,Premium,223850.0,38850.0,21.0,1,1
